Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code
1447-GIQMR,Male,54,Yes,0,Los Angeles,90062
4816-OKWNX,Male,38,Yes,1,Los Angeles,90034
6242-SGYTS,Male,19,Yes,3,Oakland,94603
5747-PMBSQ,Male,72,Yes,0,San Diego,92126
1353-LJWEM,Male,23,No,0,Cottonwood,96022
5442-BXVND,Female,49,Yes,2,San Diego,92117
2832-KJCRD,Female,22,No,0,Los Angeles,90071
2606-RMDHZ,Male,47,No,0,Lakewood,90713
4075-JFPGR,Female,27,Yes,0,Rancho Cucamonga,91730
2522-WLNSF,Female,74,Yes,0,Los Olivos,93441
1032-MAELW,Female,57,Yes,3,Fresno,93703
3886-CERTZ,Female,57,Yes,0,Fullerton,92831
5546-QUERU,Male,42,No,0,Burbank,91506
3863-IUBJR,Male,27,Yes,0,Oakland,94607
0511-JTEOY,Female,41,No,0,Canyon Dam,95923
6614-VBEGU,Female,23,Yes,0,Loma Linda,92354
9750-BOOHV,Female,60,No,0,Torrance,90501
7892-POOKP,Female,23,Yes,3,Los Angeles,90010
7471-WNSUF,Male,23,Yes,0,San Francisco,94121
1574-DYCWE,Female,60,Yes,1,Escondido,92027
7730-CLDSV,Female,61,Yes,2,Brentwood,94513
4706-DGAHW,Male,73,No,0,California Hot Springs,93207
8267-ZNYVZ,Female,47,Yes,0,Spring Valley,91977
1230-QAJDW,Male,32,No,0,Somes Bar,95568
7593-XFKDI,Male,39,No,0,Los Angeles,90031
5893-PYOLZ,Male,55,No,0,San Leandro,94578
0771-CHWSK,Male,56,No,0,Brawley,92227
8467-WYNSR,Male,62,No,0,Clayton,94517
3853-LYGAM,Male,58,No,0,Meadow Vista,95722
5088-QZLRL,Male,50,No,0,Corona,92881
0481-SUMCB,Female,74,No,0,Greenville,95947
3400-ESFUW,Male,28,Yes,0,Cupertino,95014
3859-CVCET,Female,47,No,0,Lindsay,93247
9824-BEMCV,Male,58,Yes,0,Modesto,95350
4836-WNFNO,Female,56,Yes,0,Los Angeles,90032
2749-CTKAJ,Male,37,Yes,0,Long Beach,90813
5780-INQIK,Female,52,No,0,San Mateo,94401
3096-YXENJ,Female,25,Yes,0,Danville,94506
7601-WFVZV,Male,35,No,0,Downieville,95936
4430-UZIPO,Male,44,No,0,San Diego,92121
6265-SXWBU,Male,35,Yes,2,Shingletown,96088
7346-MEDWM,Female,48,No,0,Cathedral City,92234
0013-MHZWF,Female,23,No,3,Midpines,95345
2519-LBNQL,Male,80,Yes,0,Artesia,90701
3891-PUQOD,Female,40,No,3,Los Angeles,90063
1929-ZCBHE,Male,27,Yes,1,Georgetown,95634
4544-RXFMG,Male,48,Yes,2,North San Juan,95960
5799-JRCZO,Female,48,No,1,North San Juan,95960
6317-YPKDH,Female,54,No,0,Glendale,91202
4821-SJHJV,Female,25,Yes,3,Calipatria,92233
6158-HDPXZ,Male,31,No,0,San Diego,92128
8883-GRDWQ,Male,68,No,0,Stinson Beach,94970
8603-IJWDN,Male,41,No,0,Pinole,94564
0902-RFHOF,Male,38,No,0,Loomis,95650
0843-WTBXE,Male,38,No,0,San Diego,92126
3205-MXZRA,Male,47,No,0,Standish,96128
5820-PTRYM,Female,75,Yes,0,Chula Vista,91913
1410-RSCMR,Male,47,Yes,2,Edwards,93523
7872-RDDLZ,Female,68,No,0,Piercy,95587
4697-LUPSU,Male,22,Yes,0,Grover Beach,93433
9445-ZUEQE,Male,33,Yes,1,Buena Park,90621
1732-FEKLD,Female,30,No,0,Newport Beach,92662
7956-XQWGU,Male,43,No,0,Long Beach,90803
2050-ONYDQ,Female,48,Yes,1,Montara,94037
1431-AIDJQ,Male,44,Yes,1,Walnut Creek,94598
0634-SZPQA,Female,64,No,0,San Anselmo,94960
4625-EWPTF,Male,55,No,0,Pasadena,91104
9779-DPNEJ,Female,59,Yes,3,Nipton,92364
7854-EKTJL,Female,31,No,5,Salinas,93901
0106-UGRDO,Female,55,Yes,0,Kenwood,95452
4183-WCSEP,Male,46,No,0,Weaverville,96093
5360-XGYAZ,Male,32,Yes,1,Los Angeles,90040
5143-WMWOG,Male,62,No,0,Stratford,93266
3865-ZYKAD,Male,77,Yes,0,Sacramento,95831
8868-GAGIO,Male,49,Yes,0,Sunnyvale,94089
5553-AOINX,Female,67,Yes,1,Copperopolis,95228
2361-FJWNO,Male,55,No,0,Rancho Cucamonga,91737
1099-GODLO,Female,62,Yes,3,Berkeley,94709
5310-NOOVA,Male,51,No,0,Redwood Valley,95470
1502-XFCVR,Female,57,No,0,Los Angeles,90038
4083-EUGRJ,Male,37,No,0,Oceanside,92057
4690-PKDQG,Female,66,Yes,0,San Diego,92102
4647-MUZON,Female,56,Yes,0,Port Hueneme,93041
8034-RYTVV,Female,19,No,0,Rancho Santa Margarita,92688
2121-JAFOM,Female,23,Yes,0,Danville,94526
6380-ARCEH,Male,19,No,0,Inglewood,90304
0516-OOHAR,Male,39,Yes,2,Topanga,90290
2277-AXSDC,Female,46,No,0,El Centro,92243
5158-RIVOP,Female,32,Yes,1,Fields Landing,95537
7926-IJOOU,Male,50,No,0,San Francisco,94116
2672-HUYVI,Female,53,No,0,Newman,95360
5696-CEIQJ,Male,31,Yes,3,Riverside,92504
2081-VEYEH,Male,42,No,0,Compton,90221
4145-UQXUQ,Female,71,No,0,Berkeley,94710
9746-UGFAC,Female,50,No,0,Carlotta,95528
4910-GMJOT,Female,56,No,0,San Francisco,94129
1035-IPQPU,Female,77,Yes,0,Parker Dam,92267
5356-KZCKT,Male,42,No,0,Torrance,90503
8740-CRYFY,Male,62,No,0,Sacramento,95823
9962-BFPDU,Female,61,Yes,3,Kenwood,95452
2070-FNEXE,Female,77,No,2,Pasadena,91107
4654-DLAMQ,Female,69,Yes,0,Warner Springs,92086
0942-KOWSM,Female,24,Yes,0,Hesperia,92345
8659-IOOPU,Female,25,Yes,2,Moss Landing,95039
3079-BCHLN,Male,26,Yes,0,Wishon,93669
8250-ZNGGW,Female,79,No,0,Rio Vista,94571
2674-MLXMN,Female,73,No,0,Richmond,94801
1471-GIQKQ,Female,37,No,0,Niland,92257
4636-JGAAI,Male,28,Yes,0,San Jose,95120
2746-DIJLO,Female,40,No,0,Harbor City,90710
3669-LVWZB,Male,20,No,0,Tahoma,96142
1394-SUIUH,Female,70,Yes,0,Mount Shasta,96067
1513-XNPPH,Female,36,No,0,Los Angeles,90037
2669-QVCRG,Female,32,No,0,Forest Ranch,95942
8185-UPYBR,Male,33,Yes,0,Hermosa Beach,90254
4312-KFRXN,Male,61,Yes,0,Bradley,93426
4592-IWTJI,Female,46,Yes,2,Homewood,96141
9912-OMZDS,Female,63,Yes,1,Playa Del Rey,90293
5539-HIVAK,Female,79,Yes,0,Friant,93626
2011-TRQYE,Male,59,No,0,Deer Park,94576
2955-BJZHG,Male,41,Yes,0,Apple Valley,92308
8788-DOXSU,Male,46,No,0,Frazier Park,93225
6050-IJRHS,Female,47,Yes,1,Chino Hills,91709
8344-WFMFH,Male,34,No,2,Los Angeles,90008
6198-RTPMF,Female,46,Yes,0,Oregon House,95962
2302-ANTDP,Female,76,Yes,0,Hat Creek,96040
1506-YJTYT,Male,21,Yes,1,Oakley,94561
1565-RHDJD,Female,21,No,0,Palo Cedro,96073
3547-LQRIK,Female,20,Yes,0,San Gregorio,94074
9803-FTJCG,Male,50,Yes,0,Playa Del Rey,90293
5469-CTCWN,Male,52,Yes,0,Arbuckle,95912
4526-ZJJTM,Female,72,Yes,0,San Mateo,94403
6616-AALSR,Female,23,Yes,1,Citrus Heights,95610
8097-VBQTZ,Male,61,No,0,Anaheim,92806
2150-UWTFY,Female,21,Yes,3,San Mateo,94402
8402-OOOHJ,Female,53,No,0,Buena Park,90620
6461-SZMCV,Female,46,Yes,0,Corte Madera,94925
9840-EFJQB,Female,43,No,0,Sylmar,91342
5154-VEKBL,Female,30,No,0,Bodfish,93205
6625-UTXEW,Female,26,Yes,0,Fort Bragg,95437
9153-BTBVV,Female,61,Yes,0,San Francisco,94121
0374-FIUCA,Male,59,Yes,0,Orange,92867
1393-IMKZG,Female,50,No,0,Fullerton,92831
3446-QDSZF,Female,57,No,0,Homewood,96141
8203-XJZRC,Male,44,No,0,Chula Vista,91914
0637-KVDLV,Male,30,No,0,Elk Grove,95758
7798-JVXYM,Female,52,No,0,Herald,95638
8608-OZTLB,Male,59,Yes,3,Applegate,95703
6490-FGZAT,Male,33,No,0,Strathmore,93267
5598-IKHQQ,Female,39,No,0,Myers Flat,95554
4104-PVRPS,Male,56,Yes,0,Rialto,92376
2558-BUOZZ,Male,51,No,0,Glendale,91204
7016-BPGEU,Female,53,No,0,Dunsmuir,96025
4360-PNRQB,Male,27,No,0,Yucca Valley,92284
0696-UKTOX,Male,64,No,1,North Hills,91343
1047-RNXZV,Male,57,No,0,Glendale,91208
5276-KQWHG,Female,74,No,0,Woody,93287
4713-ZBURT,Male,33,No,2,Brisbane,94005
2625-TRCZQ,Female,21,Yes,0,Auburn,95602
0725-CXOTM,Female,29,No,0,Manteca,95337
5099-BAILX,Male,77,Yes,0,Santa Barbara,93101
7312-XSBAT,Male,47,No,0,Bakersfield,93305
5394-SVGJV,Male,27,No,0,Sacramento,95838
5543-QDCRY,Male,38,No,0,San Francisco,94103
1891-QRQSA,Male,71,Yes,0,Downey,90241
6907-FLBER,Male,62,No,0,Burbank,91505
0147-ESWWR,Female,73,Yes,0,Atascadero,93422
7503-EPSZW,Female,45,Yes,3,River Pines,95675
9330-DHBFL,Female,29,Yes,0,San Jose,95130
7310-EGVHZ,Male,35,No,0,Los Angeles,90036
0829-DDVLK,Female,58,No,0,Orange,92866
7850-VWJUU,Female,37,No,0,Lakewood,90715
6252-DFGTK,Female,64,Yes,0,O Neals,93645
3285-UCQVC,Female,31,No,0,Seaside,93955
3538-WZPHD,Male,46,No,0,San Francisco,94127
2607-DHDAK,Male,54,Yes,2,Bakersfield,93307
2967-MXRAV,Male,29,Yes,0,Los Angeles,90003
2485-ITVKB,Female,36,Yes,0,Northridge,91325
0215-BQKGS,Male,52,No,0,Garden Grove,92844
4274-OWWYO,Male,56,No,0,Walnut Grove,95690
7542-CYDDM,Male,61,No,0,Turlock,95382
1221-GHZEP,Female,45,No,0,Hemet,92544
2898-MRKPI,Male,36,Yes,1,Ranchita,92066
5119-NZPTV,Male,70,Yes,0,Sacramento,95823
5186-PEIZU,Female,31,No,0,San Francisco,94124
8818-DOPVL,Female,65,No,0,El Cerrito,94530
1134-YWTYF,Male,32,Yes,0,Fresno,93725
4603-JANFB,Male,51,No,0,Glencoe,95232
2812-ENYMO,Male,22,No,0,Orick,95555
6859-RKMZJ,Male,38,Yes,0,Vallejo,94589
1241-FPMOF,Male,31,No,0,Seal Beach,90740
5965-GGPRW,Male,41,Yes,2,Hayward,94541
7552-KEYGT,Male,53,Yes,0,Platina,96076
1833-VGRUM,Female,70,No,0,Perris,92570
1073-XXCZD,Male,54,Yes,0,Bakersfield,93308
8076-FEZKJ,Male,58,No,0,Silverado,92676
4980-URKXC,Male,26,Yes,0,Fort Irwin,92310
3890-RTCMS,Male,29,No,0,Millville,96062
4094-NSEDU,Female,79,No,0,Temecula,92592
2920-RNCEZ,Male,46,Yes,1,Lebec,93243
0406-BPDVR,Female,75,Yes,0,Visalia,93277
5077-DXTCG,Female,37,No,0,Challenge,95925
5734-EJKXG,Female,25,No,0,Goodyears Bar,95944
0067-DKWBL,Male,69,No,0,San Diego,92129
0487-CRLZF,Female,58,No,0,Poway,92064
4531-AUZNK,Female,21,Yes,1,Oakland,94610
4786-UKSNZ,Male,45,No,0,Clayton,94517
9661-JALZV,Female,23,No,0,Atascadero,93422
9844-FELAJ,Female,65,Yes,2,Sacramento,95833
6175-IRFIT,Male,32,No,0,Bangor,95914
1163-ONYEY,Male,61,Yes,2,Shoshone,92384
9554-DFKIC,Male,50,Yes,2,Villa Park,92861
5188-HGMLP,Male,73,Yes,0,Middletown,95461
3468-DRVQJ,Female,42,Yes,1,Los Angeles,90031
6874-SGLHU,Male,44,No,0,San Jose,95121
7255-SSFBC,Male,42,Yes,3,Northridge,91324
2706-QZIHY,Female,35,Yes,0,Los Angeles,90005
5149-QYTTU,Female,35,Yes,1,Long Beach,90814
4213-HKBJO,Female,60,No,0,Martinez,94553
6479-SZPLM,Male,26,Yes,2,Anaheim,92805
6223-DHJGV,Female,56,No,0,Los Angeles,90056
7234-KMNRQ,Male,21,No,0,Pacific Palisades,90272
7771-ZONAT,Male,62,No,0,Woodacre,94973
6288-CHQJB,Female,21,Yes,0,San Bernardino,92405
4658-HCOHW,Female,52,Yes,0,Redwood Valley,95470
7816-VGHTO,Female,61,Yes,2,Rio Oso,95674
0895-LNKRC,Male,53,Yes,3,El Monte,91732
8398-TBIYD,Female,45,No,0,Castro Valley,94552
9987-LUTYD,Female,20,No,0,La Mesa,91941
0824-VWDPO,Female,58,No,0,Mckinleyville,95519
4942-VZZOM,Male,40,Yes,0,Tupman,93276
9912-GVSEQ,Female,73,Yes,0,Napa,94558
2324-AALNO,Female,63,No,0,Porterville,93257
3569-VLDHH,Male,59,Yes,3,Sacramento,95824
9970-QBCDA,Female,50,No,0,March Air Reserve Base,92518
4704-ERYFC,Female,19,Yes,0,Knights Landing,95645
9135-HSWOC,Male,28,Yes,1,Fremont,94555
7729-JTEEC,Male,33,Yes,1,Olympic Valley,96146
8348-HFYIV,Male,21,No,0,Oakland,94601
2595-KIWPV,Male,48,No,1,Tecate,91980
3719-TDVQB,Female,68,Yes,0,Ripon,95366
5493-SDRDQ,Male,19,No,0,Angels Camp,95222
0178-CIIKR,Female,60,No,0,Crows Landing,95313
6629-LADHQ,Female,42,No,0,Santa Barbara,93109
5522-JBWMO,Male,62,No,2,Blythe,92225
7595-EUIVN,Female,53,No,0,Clearlake,95422
4236-XPXAV,Female,45,Yes,0,Dunnigan,95937
1423-BMPBQ,Female,62,Yes,1,Anaheim,92808
9442-JTWDL,Female,52,No,0,Heber,92249
5756-OZRIO,Male,73,Yes,0,Riverside,92504
8393-DLHGA,Male,55,No,0,Palermo,95968
9975-GPKZU,Male,62,Yes,3,Alameda,94501
1839-FBNFR,Female,35,Yes,1,Georgetown,95634
3948-FVVRP,Male,43,Yes,2,Santa Maria,93455
5150-LJNSR,Male,27,Yes,3,Tustin,92782
3774-VBNXY,Female,23,Yes,0,Hawaiian Gardens,90716
4789-KWMXN,Male,42,Yes,0,Tuolumne,95379
7339-POGZN,Female,24,No,0,Pasadena,91107
2977-CEBSX,Female,61,No,0,Coachella,92236
7551-DACSP,Male,49,Yes,1,Hat Creek,96040
9099-FTUHS,Female,40,No,0,Grass Valley,95945
8972-HJWNV,Female,75,Yes,0,Huron,93234
2931-XIQBR,Female,41,Yes,3,Kelseyville,95451
7460-ITWWP,Female,67,Yes,0,Oakland,94621
5702-KVQRD,Male,34,Yes,0,Topaz,96133
7781-EWARA,Male,19,Yes,3,Big Bend,96011
4671-LXRDQ,Male,44,No,0,Salyer,95563
5060-TQUQN,Male,19,Yes,1,Rancho Cucamonga,91701
5803-NQJZO,Male,46,Yes,0,Bakersfield,93305
3230-WYKIR,Male,36,No,0,San Francisco,94110
4693-VWVBO,Female,60,No,0,Valley Springs,95252
0320-JDNQG,Male,28,Yes,0,Oxnard,93035
2038-YSEZE,Female,48,No,0,Los Angeles,90046
1453-RZFON,Female,39,No,3,Cantua Creek,93608
8619-IJNDK,Female,64,Yes,0,Santa Ana,92703
2682-KEVRP,Female,65,No,0,Woodlake,93286
8749-JMNKX,Male,80,Yes,0,Montebello,90640
6017-PPLPX,Male,47,Yes,0,Daly City,94014
8023-QHAIO,Female,72,Yes,0,Corona,92882
7524-VRLPL,Male,71,No,0,Manchester,95459
3173-NVMPX,Female,51,Yes,3,Newport Beach,92663
8901-UPRHR,Female,40,Yes,1,La Grange,95329
3427-GGZZI,Female,30,Yes,0,Midpines,95345
4884-TVUQF,Female,80,No,0,Occidental,95465
4919-IKATY,Male,64,Yes,0,San Diego,92126
7137-RYLPP,Male,75,Yes,0,Paskenta,96074
4484-GLZOU,Female,20,Yes,0,San Dimas,91773
5895-QSXOD,Male,42,No,0,Alleghany,95910
2371-JUNGC,Male,46,No,0,Cupertino,95014
5708-EVONK,Female,37,Yes,0,Cassel,96016
6481-ESCNL,Female,33,No,0,Clayton,94517
2791-SFVEW,Female,63,No,0,Los Angeles,90013
3021-VLNRJ,Female,25,No,2,Encino,91436
2012-NWRPA,Female,78,Yes,0,Modesto,95355
1085-LDWAM,Female,24,Yes,2,Portola,96122
8627-EHGIP,Male,38,No,0,Sacramento,95838
1303-SRDOK,Female,52,Yes,2,Rio Dell,95562
5159-YFPKQ,Female,37,No,0,Moreno Valley,92551
6654-QGBZZ,Female,21,No,0,Nevada City,95959
8909-BOLNL,Male,40,No,0,San Francisco,94123
0946-CLJTI,Male,67,Yes,0,Palmdale,93551
3132-TVFDZ,Male,70,Yes,0,Glendale,91202
5419-JPRRN,Male,32,No,0,Rough And Ready,95975
4445-ZJNMU,Male,30,No,0,Manhattan Beach,90266
9894-EZEWG,Female,31,No,0,Walnut Grove,95690
7225-CBZPL,Male,79,Yes,0,Earlimart,93219
8812-ZRHFP,Female,53,Yes,3,San Francisco,94133
5505-OVWQW,Female,35,No,0,Sacramento,95815
2398-YPMUR,Female,77,Yes,0,Dinuba,93618
1000-AJSLD,Male,25,No,0,San Diego,92121
3318-NMQXL,Male,58,No,0,El Monte,91731
3950-VPYJB,Male,37,Yes,3,Chester,96020
1928-BXYIV,Male,47,No,0,Placerville,95667
9367-OIUXP,Male,28,No,0,Laton,93242
6862-CQUMB,Male,28,No,0,San Diego,92126
0754-EEBDC,Male,25,Yes,1,Covina,91723
6253-WRFHY,Male,59,Yes,1,Marshall,94940
9374-YOLBJ,Female,29,Yes,5,Upper Lake,95485
5378-IKEEG,Female,47,No,0,Eagleville,96110
5298-GSTLM,Female,74,No,0,Sacramento,95817
2138-VFAPZ,Female,40,Yes,1,San Francisco,94130
3811-VBYBZ,Male,61,No,0,Lytle Creek,92358
9488-FVZCC,Female,35,Yes,1,Rialto,92376
7025-WCBNE,Male,74,No,0,Santa Ana,92705
5312-IRCFR,Female,21,Yes,3,Nice,95464
9546-KDTRB,Female,62,No,0,Pasadena,91106
6681-ZSEXG,Male,34,Yes,0,Rancho Cordova,95742
2623-DRYAM,Female,19,Yes,0,Jamul,91935
5349-AZPEW,Female,40,Yes,3,San Diego,92131
3211-AAPKX,Male,26,No,0,Woodland,95776
5233-AOZUF,Female,62,Yes,0,Palm Springs,92262
6621-YOBKI,Male,46,No,0,San Ardo,93450
3384-CTMSF,Male,61,Yes,0,Lincoln,95648
6377-WHAOX,Female,48,Yes,0,Gualala,95445
5010-IPEAQ,Female,29,Yes,2,Escalon,95320
8710-YGLWG,Male,44,No,0,North Hills,91343
0020-JDNXP,Female,52,Yes,1,Point Reyes Station,94956
5456-ITGIC,Male,76,Yes,0,Loomis,95650
9470-XCCEM,Male,41,Yes,3,Torrance,90504
7531-GQHME,Male,34,No,0,San Jacinto,92582
3197-ARFOY,Female,67,No,0,Ontario,91761
9909-DFRJA,Female,60,No,0,Goodyears Bar,95944
1550-EENBN,Female,23,No,0,Concord,94519
2974-GGUXS,Female,74,Yes,0,Granite Bay,95746
9591-YVTEB,Male,77,No,0,National City,91950
3717-LNXKW,Male,36,Yes,0,Glenn,95943
2696-ECXKC,Female,34,Yes,1,Ione,95640
0306-JAELE,Male,61,No,0,Fallbrook,92028
0707-HOVVN,Female,79,No,0,Mi Wuk Village,95346
9084-OAYKL,Male,29,No,0,Little River,95456
8661-BOYNW,Female,38,Yes,0,Tollhouse,93667
7881-INRLC,Male,34,No,0,San Mateo,94403
2034-GDRCN,Female,47,No,0,San Diego,92122
5651-CPDND,Male,45,No,0,San Leandro,94578
8205-VSLRB,Male,22,Yes,0,Greenview,96037
5153-RTHKF,Female,26,No,0,Palm Springs,92264
3714-XPXBW,Female,43,No,0,Santa Cruz,95062
3426-NIYYL,Male,47,No,0,Sausalito,94965
6211-WWLTF,Male,46,Yes,0,Oakhurst,93644
0195-IESCP,Male,26,Yes,0,Armona,93202
1543-LLLFT,Male,77,Yes,0,Waterford,95386
7576-OYWBN,Male,71,No,0,San Mateo,94402
7813-ZGGAW,Male,68,No,0,Applegate,95703
9152-AMKAK,Male,50,No,0,Coalinga,93210
2330-PQGDQ,Male,36,Yes,3,Gualala,95445
0361-HJRDX,Female,38,No,0,Sherman Oaks,91403
1846-XWOQN,Female,80,No,0,Bradley,93426
8748-HFWBO,Male,49,Yes,3,Camino,95709
2675-DHUTR,Male,80,Yes,0,Big Pine,93513
7074-STDCN,Male,25,No,0,Artesia,90701
5256-SKJGO,Female,48,Yes,0,Whittier,90603
2789-HQBOU,Male,60,No,0,Bakersfield,93306
9931-DCEZH,Male,55,No,1,Roseville,95747
6506-EYCNH,Female,27,Yes,3,Montclair,91763
6518-PPLMZ,Male,38,Yes,3,Clio,96106
4476-OSWTN,Male,73,Yes,0,Witter Springs,95493
1353-GHZOS,Male,22,Yes,0,San Diego,92115
1522-VVDMG,Male,25,Yes,0,Oakland,94611
7235-NXZCP,Male,79,No,0,Hornbrook,96044
5387-ASZNZ,Female,72,No,0,Cressey,95312
3509-GWQGF,Male,74,No,0,Ducor,93218
0060-FUALY,Female,60,Yes,0,Los Angeles,90003
2272-UOINI,Female,44,No,0,Rancho Cucamonga,91739
0018-NYROU,Female,58,Yes,0,Antelope,95843
4086-ATNFV,Female,34,Yes,1,Hawaiian Gardens,90716
8309-IEYJD,Female,73,No,0,Indian Wells,92210
2055-BFOCC,Male,65,Yes,0,Likely,96116
0872-NXJYS,Female,40,No,0,West Hollywood,90069
6235-VDHOM,Female,77,No,0,Riverside,92509
3898-BSJYF,Female,23,No,1,Herlong,96113
3815-SLMEF,Female,26,No,0,Avenal,93204
6349-JDHQP,Female,62,No,0,Fowler,93625
1474-JUWSM,Female,24,Yes,0,Lynwood,90262
1217-VASWC,Male,77,Yes,0,Avila Beach,93424
3604-WLABM,Female,41,No,0,San Diego,92104
3908-BLSYF,Female,40,No,0,Los Altos,94024
9873-MNDKV,Female,59,No,0,San Gregorio,94074
8397-MVTAZ,Male,22,Yes,0,Sun City,92587
7682-AZNDK,Male,25,Yes,3,Williams,95987
8417-GSODA,Male,37,Yes,3,Rancho Cucamonga,91737
3873-WOSBC,Male,58,Yes,0,Catheys Valley,95306
8565-WUXZU,Male,77,Yes,0,Vina,96092
2842-JTCCU,Male,27,No,0,Hopland,95449
9614-RMGHA,Male,29,Yes,0,San Diego,92117
0187-QSXOE,Male,71,Yes,0,Fresno,93725
2580-ASVVY,Female,23,Yes,0,San Ysidro,92173
6370-ZVHDV,Female,52,Yes,0,Buellton,93427
1663-MHLHE,Male,33,No,0,Duarte,91010
1872-EBWSC,Female,28,No,0,Berkeley,94702
4396-KLSEH,Male,26,No,0,Bakersfield,93311
7710-JSYOA,Female,59,Yes,1,Pala,92059
0750-EBAIU,Male,43,No,0,Temecula,92590
4079-VTGLK,Male,77,Yes,0,Riverside,92501
1345-ZUKID,Male,24,No,0,Magalia,95954
4186-ZBUEW,Female,55,No,0,Compton,90221
3913-RDSJZ,Female,40,Yes,0,Los Angeles,90019
7694-VLBWQ,Male,61,Yes,0,Coronado,92118
8409-WQJUX,Female,37,No,0,Arcata,95521
9553-DLCLU,Female,30,No,0,Stockton,95204
6608-QQLVK,Male,35,No,0,Bangor,95914
6112-KTHFQ,Female,50,No,0,Loleta,95551
6463-HHXJR,Female,61,Yes,2,Lemon Cove,93244
6322-HRPFA,Male,42,Yes,2,Los Angeles,90026
4698-KVLLG,Female,66,No,0,San Quentin,94964
6910-HADCM,Female,63,No,0,Long Beach,90808
4583-PARNH,Male,66,Yes,0,Kerman,93630
2845-HSJCY,Female,49,Yes,0,Fallbrook,92028
7762-ONLJY,Female,62,Yes,3,Sacramento,95834
6072-NUQCB,Male,50,Yes,2,Villa Park,92861
5960-MVTUK,Male,58,No,0,Grenada,96038
9339-FIIJL,Male,57,Yes,0,Avenal,93204
3920-HIHMQ,Female,53,No,1,Scotts Valley,95066
0997-YTLNY,Female,59,No,2,Escondido,92029
8784-CGILN,Female,34,No,0,Tarzana,91356
9938-EKRGF,Female,58,No,0,Lewiston,96052
2829-HYVZP,Male,42,No,0,Fairfax,94930
0266-CLZKZ,Female,45,Yes,3,San Marcos,92078
5375-XLDOF,Male,24,Yes,3,Calipatria,92233
5383-MMTWC,Female,75,Yes,0,Oakley,94561
7343-EOBEU,Male,19,Yes,0,Laguna Niguel,92677
2928-HLDBA,Female,31,No,0,Cypress,90630
3536-IQCTX,Male,76,Yes,0,South Pasadena,91030
3675-EQOZA,Male,40,No,0,Newport Beach,92660
5669-SRAIP,Female,55,No,0,Larkspur,94939
2338-BQEZT,Female,38,No,0,San Carlos,94070
8058-DMYRU,Male,69,No,0,Glendale,91208
0356-OBMAC,Female,80,No,0,Winchester,92596
9039-RBEEE,Male,27,No,0,Santa Clara,95050
2676-SSLTO,Male,49,No,0,Hawaiian Gardens,90716
2203-GHNWN,Female,24,Yes,0,Julian,92036
4933-BSAIP,Female,39,Yes,0,Northridge,91324
8468-FZTOE,Female,61,Yes,3,San Diego,92126
0840-DCNZE,Male,33,No,0,Newport Beach,92661
5371-VYLSX,Female,65,No,0,Long Beach,90814
2393-DIVAI,Female,40,No,0,Brea,92821
8091-TTVAX,Male,39,Yes,0,Los Angeles,90014
2800-VEQXM,Female,48,No,0,Lebec,93243
3717-OEAUQ,Male,37,No,0,Ione,95640
5465-BUBFA,Female,34,Yes,1,El Nido,95317
9860-LISIZ,Female,19,No,0,Palm Springs,92264
2684-EIWEO,Female,69,No,0,San Diego,92129
7295-JOMMD,Female,34,No,0,San Jose,95135
1930-WNXSB,Male,38,Yes,1,Covina,91724
1291-CUOCY,Male,55,Yes,0,Yorkville,95494
7274-RTAPZ,Male,20,No,0,Long Beach,90804
5203-XEHAX,Female,55,No,0,Macdoel,96058
3308-DGHKL,Male,54,No,0,Linden,95236
5012-YSPJJ,Male,20,Yes,1,Nubieber,96068
7285-KLOTR,Female,46,Yes,0,Pacifica,94044
0480-KYJVA,Female,42,Yes,3,Sacramento,95835
0017-IUDMW,Female,25,Yes,2,Sunnyvale,94086
0021-IKXGC,Female,72,No,0,San Marcos,92078
7198-GLXTC,Male,33,No,0,La Palma,90623
7036-ZZKBD,Male,56,Yes,0,Lincoln,95648
5590-YRFJT,Female,44,Yes,0,Lompoc,93437
5825-XJOCM,Male,39,No,3,Gazelle,96034
4700-UBQMV,Male,42,Yes,3,Stockton,95206
3090-HAWSU,Male,44,No,0,Pasadena,91107
7269-JISCY,Female,48,No,0,Los Alamitos,90720
9743-DQKQW,Male,28,No,0,Escalon,95320
4548-SDBKE,Female,26,No,0,San Dimas,91773
8201-AAXCB,Male,55,Yes,3,Ontario,91764
0851-DFJKB,Female,57,No,0,Concord,94518
0023-HGHWL,Male,67,No,0,Morgan Hill,95037
2065-MMKGR,Female,47,No,0,Diamond Springs,95619
4750-UKWJK,Female,77,Yes,0,Gilroy,95020
4415-WNGVR,Female,73,Yes,0,Daggett,92327
8722-PRFDV,Female,21,Yes,3,Los Angeles,90042
5996-NRVXR,Male,68,Yes,0,Los Alamitos,90720
1121-QSIVB,Female,39,No,3,Bakersfield,93309
5213-TWWJU,Male,26,No,0,Richmond,94804
9412-ARGBX,Female,47,No,0,Downey,90241
7526-BEZQB,Male,39,No,0,Lawndale,90260
9133-AYJZG,Female,40,No,0,Mill Valley,94941
7253-UVNDW,Female,52,No,0,Santa Barbara,93108
0723-VSOBE,Female,67,No,0,Dos Rios,95429
7544-ZVIKX,Male,33,Yes,2,Roseville,95678
9940-RHLFB,Female,53,No,0,Sunset Beach,90742
